age,income,policy_amount,num_claims,fraudulent
22,67397,27009,2,0
47,69322,39618,0,0
29,25151,43700,3,0
21,26406,15916,0,1
41,82678,33250,3,1
46,67062,25289,2,0
26,52956,8775,1,0
21,73830,5817,2,0
68,92681,7146,3,0
41,33133,29158,1,0
31,32209,29756,0,0
22,94681,28480,0,0
35,74345,37146,4,0
59,62585,45601,0,0
74,54638,37611,4,1
36,40645,27339,1,1
29,38408,26103,2,0
35,32521,29234,2,0
34,58221,43782,1,0
47,41086,9958,1,1
41,36923,21825,3,1
28,27202,48252,0,0
52,57206,32450,0,0
40,39885,15691,0,1
34,31218,19631,4,0
18,65692,24596,0,1
32,72689,6896,3,0
49,26716,38857,2,0
77,36088,5308,2,0
26,51001,30168,4,0
32,42584,33419,3,0
45,24286,37637,1,1
41,24739,9493,2,0
77,50158,17756,3,0
78,25605,34288,1,0
52,76492,17384,4,1
39,23321,44852,0,0
44,64541,20195,3,0
36,71701,25674,2,0
62,32170,39125,4,0
29,76045,5082,3,1
37,28933,13442,4,0
18,29906,14285,1,1
38,43814,43179,3,1
66,20818,22792,0,0
62,28434,20500,1,1
18,76153,14290,0,1
27,50571,41496,4,1
64,60694,10294,0,0
76,65485,49852,1,1
76,32069,5322,1,0
49,77198,20836,1,1
79,58662,39825,4,0
56,72169,40828,2,0
77,92928,25084,4,0
39,36102,43403,1,0
35,53457,8384,4,1
65,72290,14453,3,1
63,31932,30381,3,0
49,31766,48001,2,0
44,33292,41224,4,0
45,67631,8664,4,0
35,92944,40864,3,0
76,96230,28812,1,1
56,54533,18871,0,1
66,25778,12565,1,0
46,55059,9659,2,0
35,24866,30929,0,0
61,93965,35104,1,0
25,80661,10730,4,1
71,63352,36298,4,0
48,70736,28547,3,0
79,54075,31359,4,0
51,44104,15467,4,0
24,85827,21998,2,0
53,89222,31400,0,0
35,21642,46199,1,1
77,82845,40781,1,0
55,28769,10409,2,0
76,89445,34849,0,1
26,70375,16945,4,0
76,52078,21542,2,1
26,32268,20984,4,0
63,30844,34234,1,0
25,94174,5547,2,0
68,80763,7900,2,1
52,31233,45442,2,0
35,50496,13946,1,1
22,37806,22118,1,0
31,60326,36710,3,0
45,98807,16020,1,0
47,59513,9317,1,0
21,71761,39692,4,1
56,39465,5523,1,1
37,59502,31086,0,0
42,99396,15938,4,0
45,28250,19659,3,1
29,80503,13809,0,1
19,41310,20535,3,0
60,52206,21298,2,0
31,29764,28876,2,1
39,75596,27264,2,0
48,32842,18578,1,0
40,22976,29285,1,0
65,27426,19101,4,0
37,42887,27730,0,0
78,46710,32476,0,0
55,61387,20503,2,0
72,67470,16506,2,1
21,26486,45994,1,0
32,59258,21169,3,0
41,42623,23484,0,1
42,43806,19838,0,0
18,25973,33821,3,0
24,66215,17737,0,1
74,65939,40340,0,0
48,49157,17171,1,0
29,25521,18920,0,0
59,32891,35805,2,0
22,42474,21875,2,1
61,46507,35278,4,0
67,30687,43076,1,0
59,31009,21905,1,0
55,64291,6914,2,1
77,68296,18862,1,1
29,60225,7925,1,0
56,54828,8290,4,0
35,56102,48101,3,1
19,76342,24613,0,0
27,53712,35570,4,0
32,46823,48808,3,1
47,25361,24961,0,0
61,58052,43377,2,0
75,43265,7571,3,0
34,62012,21616,0,0
21,30916,47582,4,0
24,95045,24036,0,0
79,65532,38984,1,0
58,67659,8539,0,1
48,34003,38289,2,0
68,62634,16026,4,0
77,94992,24450,3,0
76,31369,37022,0,0
72,39329,16391,4,0
56,98754,21724,2,0
72,32410,48704,3,0
51,49730,49906,0,0
23,22665,17130,2,0
67,59899,13250,1,0
55,57703,41021,4,0
62,85951,26065,4,1
75,44172,37995,0,0
68,22684,11703,2,0
79,93030,34840,3,1
51,39750,13318,3,0
61,39887,9430,3,0
32,40826,42621,3,0
31,26180,14623,0,0
23,66779,39936,0,0
67,88095,35439,4,1
54,82288,33535,2,0
67,60905,40516,1,0
49,89507,6593,0,0
20,76068,33655,3,0
20,38113,31606,1,0
39,62861,49212,4,0
39,98487,20941,3,0
27,45617,17552,2,1
68,22583,29267,1,0
20,46250,9777,4,0
78,23055,44876,0,0
29,92337,13438,2,1
46,54426,34095,3,0
65,80532,35507,1,0
34,29933,18120,4,1
24,51979,31057,1,1
30,65047,37778,2,0
73,24137,36066,0,0
19,31423,23390,0,1
21,54482,8529,2,0
27,64156,19584,3,0
56,72483,27632,1,0
41,54754,23673,3,0
34,56312,8343,4,0
69,43363,23950,3,0
23,37085,39527,2,0
36,76889,20064,0,0
22,99951,26547,2,0
49,76414,36769,2,0
27,67052,39996,1,1
26,52691,46227,2,0
44,92195,15390,4,0
30,74697,16879,1,0
36,23044,19935,1,0
38,23883,37574,3,0
41,51712,23127,2,0
55,41545,14121,3,1
21,38204,33507,3,0
41,43268,39216,1,0
76,56139,21582,3,1
52,95652,31631,3,1
20,48436,23164,1,1
21,88324,26284,1,0
74,24125,35646,0,1
54,89142,25806,2,0
57,61534,27097,0,0
65,62973,16284,1,0
71,96369,18857,4,1
52,53521,24888,3,0
48,27488,45440,3,0
73,59974,23951,1,0
61,62448,46889,3,1
42,27938,26009,0,0
57,71113,28474,3,0
30,35770,19835,4,0
21,72635,10352,2,1
63,92171,31581,0,0
31,94165,47290,2,0
30,77822,23941,2,0
44,69934,45638,4,0
23,85526,38191,4,0
34,41487,37917,4,1
53,73319,33039,4,0
57,32869,31089,0,0
66,94755,34742,4,1
52,60797,44833,0,1
34,76298,16917,3,1
58,64933,23254,2,0
19,96579,23445,3,0
74,29570,31571,3,1
30,26886,37611,1,1
69,87494,48778,3,0
19,63087,18830,3,1
69,87719,45949,1,0
45,23774,42048,3,1
60,49018,10696,1,1
76,34272,5742,0,0
43,42586,36262,2,1
39,53545,41949,4,0
64,22566,17425,3,1
60,96489,49497,0,0
72,85355,39759,2,1
20,51696,26640,0,0
52,92940,41473,1,1
77,87117,38784,0,0
75,99602,13288,3,0
29,60735,22378,3,0
41,93375,46042,4,1
22,70637,31111,4,0
37,42129,42293,3,1
56,50845,42977,0,1
56,99449,23306,3,1
30,86500,39465,0,0
58,30739,35360,3,0
74,78172,16677,2,1
70,22673,32136,0,0
62,51171,23298,1,1
29,30624,9753,1,0
30,86764,11816,4,0
73,72930,17168,2,1
27,54608,13838,1,1
50,69649,38565,3,0
74,39689,29652,1,0
57,83503,27608,3,1
71,92660,21140,2,0
33,62124,19092,4,0
62,27587,28081,1,0
52,23527,15875,4,0
20,53067,30317,2,0
73,71538,38993,0,0
22,89499,36565,2,1
43,57455,10566,2,1
28,40243,18603,2,0
79,52693,43690,0,0
24,89231,42804,0,1
70,94648,7646,2,0
73,52059,24115,0,1
27,78867,46592,3,0
59,92778,34339,2,0
69,95477,42462,1,0
51,75283,43313,3,0
20,83853,41449,2,0
25,40001,38182,1,0
48,22700,49166,1,0
28,70157,31118,4,1
62,38085,30347,4,0
24,83883,44967,1,0
62,78147,48547,2,0
19,33339,30062,2,0
23,35834,12532,2,1
58,96620,27791,2,0
49,49543,28693,1,1
37,55930,13221,0,0
74,61074,20234,0,0
51,80673,13321,2,1
67,49044,12945,4,1
33,98673,10189,1,0
42,54905,41982,0,0
29,74004,7374,1,0
24,82761,8983,4,0
56,91484,16333,1,0
34,89105,5207,4,1
62,46012,45907,4,1
28,83696,14173,3,0
23,98513,9302,4,0
78,41694,44679,3,0
40,64388,31747,4,1
44,52835,5111,4,0
63,87398,20566,1,1
23,38186,36702,3,0
55,49545,42477,0,0
19,64391,26424,0,0
39,93855,22793,1,0
37,65788,13897,0,0
42,48401,43640,0,0
32,78611,19482,4,1
77,32202,29516,2,1
66,83368,32355,2,0
46,53135,25583,0,1
25,83535,48575,1,1
54,34897,21182,1,1
66,41291,9857,3,0
69,73408,36985,1,0
50,93830,16166,1,0
39,74093,12498,4,0
67,24507,42807,4,1
64,48854,30423,0,1
22,35475,45835,1,1
56,64905,49180,2,0
35,99870,46128,1,0
55,60185,28084,1,0
71,84398,38752,0,0
70,96593,38875,2,0
54,46427,15270,0,0
47,75535,9342,1,0
68,96572,48933,2,0
48,83690,6553,1,0
27,34060,7002,0,1
32,70641,29488,0,0
59,33607,35743,4,1
76,83560,6421,2,1
65,84213,8474,4,0
61,81776,30117,2,1
35,68864,13980,3,0
40,52970,49934,2,1
50,48210,14418,1,1
33,64088,17390,2,1
71,80035,27562,4,0
55,31683,32971,0,1
52,22962,33545,0,1
51,82248,38299,2,1
45,55552,39387,3,0
19,65321,22675,0,0
47,67350,24508,0,0
30,83565,41881,0,1
58,63861,14319,3,0
33,59164,8911,4,1
76,64963,35372,2,0
22,91227,44927,3,0
72,23532,18725,2,0
45,40733,38875,1,1
70,63114,43195,2,0
56,99018,44264,0,0
62,25456,6687,3,0
37,23413,43755,3,0
41,27085,25855,4,1
78,47937,33879,1,0
44,40563,27065,4,0
47,94868,21091,4,0
75,57575,17747,1,0
62,27386,41243,0,0
44,79150,23961,3,0
43,49572,25601,2,0
24,55271,39797,1,0
59,69810,47103,4,0
64,84260,33922,2,0
70,96566,43186,1,0
76,33138,11190,1,0
55,67369,29148,0,0
22,35646,16935,0,0
40,48812,49550,3,1
45,96181,19580,3,0
51,34628,49758,2,0
70,44486,47707,3,1
32,59266,9819,1,0
49,66557,10919,1,0
43,97731,29793,1,0
65,36494,35691,1,1
48,41571,7810,0,1
36,54486,41183,1,1
26,81635,27336,1,0
46,20125,6716,1,1
71,68814,29281,4,1
78,39318,5289,2,1
75,82363,9697,2,0
68,63162,32319,1,0
56,27590,5609,1,1
21,54850,7353,2,0
79,32134,21919,3,1
20,45230,24675,4,0
73,35058,25141,4,0
46,99837,13948,3,1
69,47039,12157,1,0
28,85820,8849,2,1
50,58334,45837,4,0
55,63525,46313,3,0
75,48443,26214,3,0
28,23972,49851,0,0
44,84936,42098,3,1
50,99215,42997,0,0
38,49519,36033,0,0
56,99914,40763,4,0
48,95864,18324,1,0
55,75881,16900,1,1
63,44732,28354,3,0
19,37673,7214,2,0
44,95909,17340,2,1
53,25720,30785,0,0
28,79115,21659,3,0
64,71940,19687,3,0
35,25153,11553,1,0
76,91762,13338,2,0
18,88512,44740,4,1
52,58019,22235,3,0
52,36587,25907,3,1
48,38206,13679,1,0
45,30736,35072,4,1
56,26971,49143,4,1
18,76577,13775,4,0
42,95043,28183,4,0
60,45724,34287,2,0
55,98694,9310,0,0
37,75155,20327,4,0
20,31108,46470,0,0
68,97613,29140,0,0
19,89711,33697,1,0
35,76938,41581,4,0
79,88498,35657,2,0
61,99152,19746,1,0
78,37751,10891,1,0
27,90746,44656,0,0
22,52390,27578,3,0
26,35993,29531,2,1
19,80403,40970,4,0
51,46859,12745,4,0
77,40878,6423,2,1
55,47100,17059,4,1
78,82284,29721,3,0
48,79976,19251,3,0
27,60023,46875,4,1
67,67709,34495,1,0
29,96553,11647,4,0
53,74524,39679,4,0
71,64974,37359,2,0
38,66478,33277,3,0
66,73768,6339,1,0
64,93622,19764,2,0
23,68544,11446,2,1
65,38050,21881,1,1
66,39784,16140,1,1
20,31774,13201,2,0
27,54968,29568,4,0
22,78236,36330,1,0
63,97678,7816,0,0
43,70135,38094,1,0
78,43007,33142,2,0
38,45158,22266,0,0
62,91587,23055,2,0
43,24115,42770,3,1
55,79317,30313,3,0
61,26371,23558,4,0
43,59355,10235,1,1
25,63375,38691,2,0
22,94616,21161,0,1
79,87419,19547,1,1
32,90357,29496,4,0
76,28338,35908,2,1
33,42007,36652,2,1
18,22477,40592,3,0
33,98671,14345,4,1
54,62423,7070,2,0
20,95973,28730,3,1
69,68100,11544,3,0
64,95038,42368,0,0
48,49236,38688,4,0
30,20368,43859,4,0
73,45839,27856,2,1
33,93098,22827,0,1
72,27139,17699,1,0
60,47141,40569,2,1
38,84262,23159,3,1
19,26704,13220,1,1
71,21887,23676,1,0
44,31975,8703,2,0
55,20544,36657,0,0
43,66323,38593,4,0
75,70382,45479,0,1
79,43926,21011,2,0
76,33333,34755,4,0
55,36942,29714,1,0
63,42447,25836,3,1
42,94397,22546,0,0
28,44833,41207,4,0
25,86586,40301,0,0
25,41530,43380,4,0
50,67060,14551,3,0
70,89558,45698,2,1
24,61104,35306,2,0
55,22634,23609,4,1
38,85210,32136,4,0
25,27288,8672,2,0
68,94528,7160,1,1
71,54253,30715,1,0
38,47005,6797,1,0
73,69824,33712,3,0
37,97702,16171,4,1
25,73574,30766,0,0
75,37798,39012,0,1
63,80712,28453,4,0
48,49301,12893,2,0
67,75267,25792,4,1
74,23894,6930,1,1
46,23846,20705,1,1
65,83571,23902,0,1
26,34481,5047,4,0
32,62154,5133,0,1
47,71176,27059,2,0
43,76628,16238,3,0
27,28048,40132,3,0
46,47386,41277,2,1
71,53336,33082,1,1
33,43853,48093,1,0
53,54713,45764,1,0
37,77690,27368,0,0
62,36791,40239,0,0
71,89764,7434,3,0
54,97481,9335,1,0
39,61573,21023,1,0
24,59899,24906,2,1
40,34975,23689,3,0
58,93247,26671,0,1
57,32105,31386,3,0
46,69645,27065,1,0
33,50146,12443,1,0
55,23868,49014,0,0
45,73537,20665,0,1
65,64294,45542,3,0
55,81264,26233,4,0
48,95596,41968,1,0
31,25433,28481,1,0
70,42612,10022,4,0
50,37822,45707,3,0
74,54120,14145,2,0
26,61004,39441,2,1
74,41294,48064,1,0
44,90096,46199,2,1
41,24424,27954,3,0
30,60615,36336,2,0
43,46863,48584,0,0
46,49469,40817,3,1
68,43184,44051,4,0
66,55175,31685,1,0
60,74649,25631,3,0
45,83872,11574,2,0
45,89327,37381,3,0
25,52208,31039,4,1
40,72445,10331,3,0
46,71998,35412,4,1
22,76994,23321,4,0
59,72463,29757,3,0
24,79895,22458,1,0
59,95165,19058,1,1
53,52894,40341,2,0
58,41990,40165,3,0
44,62580,5418,3,0
75,93230,22023,0,0
63,56087,42357,1,0
19,28673,21742,4,0
42,58199,23187,0,0
26,52187,42972,3,0
70,89914,45657,0,0
44,43553,9439,1,0
18,72287,31794,3,1
40,63780,14905,1,0
27,21420,5865,0,0
59,67440,31643,2,1
69,85876,31926,4,0
42,64310,46735,4,1
71,63953,49228,2,0
78,24987,36046,2,0
20,65517,9671,2,1
23,52456,46320,1,0
78,58180,29871,3,1
75,82237,6426,2,0
23,77505,33085,1,0
70,93206,32392,0,1
19,99302,43262,0,0
75,49681,16057,2,0
75,28323,38460,0,0
35,87393,34171,2,0
40,67223,21236,0,0
19,80832,38835,0,1
29,45247,6132,3,1
39,28484,12612,3,0
54,50682,36824,0,1
37,90459,14433,3,1
56,62019,35868,2,0
41,63263,5946,4,0
65,41938,49107,2,0
37,74890,6615,3,0
18,33319,17851,1,1
18,79432,13254,0,0
34,80772,27099,3,0
76,26900,38161,3,0
18,87696,37598,3,0
70,36236,31102,2,0
69,84255,28918,0,1
62,76485,14693,4,0
47,82293,43970,3,0
58,26221,20154,1,1
64,45294,5388,0,1
20,30038,41265,4,0
63,73649,18901,1,0
72,43360,34307,4,0
28,28255,12669,4,0
41,88235,40339,0,0
39,68169,28092,2,1
61,20372,36924,1,0
62,73179,31560,3,0
43,77649,31857,4,0
30,38898,46034,1,0
18,70083,26014,0,1
41,43855,39198,1,1
27,54758,19309,3,0
52,29607,34925,3,0
41,94089,21176,0,1
45,25383,26375,1,0
53,80112,10067,2,1
33,20715,37143,2,0
57,29837,23422,4,0
33,77886,25517,4,0
76,70699,33514,1,0
34,99486,7215,4,0
68,93528,24740,3,0
71,46817,21486,0,0
32,69803,29720,4,1
33,98893,13946,2,0
32,90278,17249,3,0
74,80345,28187,2,0
51,33369,44064,4,1
28,80428,11462,4,0
18,25044,47790,3,0
32,85123,16901,2,0
43,95824,5082,0,0
68,27261,47271,0,0
21,38064,29347,3,0
60,95335,10752,4,1
22,89058,33270,3,0
52,33690,43990,2,0
30,22057,49891,0,0
27,57589,8668,4,1
28,34559,25630,2,1
35,33692,15995,0,1
51,68429,39830,0,1
56,85738,33772,1,0
58,36972,46739,4,0
59,61530,40166,3,0
67,95073,16196,1,1
40,87178,23714,0,0
24,21365,35368,4,0
76,85544,33836,4,1
56,69683,21811,1,1
20,78896,26761,2,0
29,38001,32066,2,0
24,26722,39884,3,1
66,40100,48281,4,0
43,37460,10441,1,1
50,81645,30961,0,0
54,89551,15146,2,1
65,88498,38357,1,0
32,24840,38266,3,1
19,70064,21313,3,0
58,68105,45672,4,0
24,25699,32398,3,0
49,25922,47489,3,0
21,44919,14324,2,0
37,78536,12432,2,0
67,46508,43724,3,0
70,45278,25867,4,1
53,34862,39359,2,0
49,33598,9407,2,1
45,87434,35971,3,0
30,44774,41492,4,0
18,72384,31291,3,0
77,22822,49919,0,1
73,57252,46069,0,0
52,33052,17369,4,1
65,33269,35291,0,0
47,88577,22152,4,1
71,36551,5138,0,1
53,89915,7525,1,1
74,27661,14637,2,1
72,84547,39377,3,0
42,92503,19533,4,0
33,80614,26827,0,0
75,33531,27368,1,0
36,41370,30736,0,0
18,73000,22753,1,0
22,38565,35706,3,1
68,20832,8571,2,0
39,66978,31798,2,0
41,30185,38256,1,0
60,23492,41308,0,1
62,78238,16059,2,0
69,78859,32003,0,0
54,64630,31453,4,0
70,85824,35624,0,0
53,60584,14056,4,0
53,21076,23564,4,0
21,54139,16220,2,1
53,86610,16290,4,1
69,57702,25018,0,1
70,47535,21619,3,0
35,83737,21031,0,0
67,83705,38756,1,0
33,89810,22766,1,0
58,48198,14006,0,1
35,79113,48926,1,0
39,65760,18582,3,1
19,77840,31265,1,0
38,55276,20908,2,0
53,97554,10629,3,1
61,81913,23870,2,1
56,78028,23049,2,0
64,93608,15827,3,0
56,33348,8986,2,0
46,66678,45954,1,0
71,33952,6823,0,0
43,20318,26720,3,0
38,97354,25472,0,0
34,46011,5610,3,0
33,38787,30911,3,0
77,83428,41636,2,0
48,32516,25709,0,0
68,54055,16884,1,0
26,28752,25819,0,0
48,86911,42713,3,0
31,79850,26556,1,0
66,37538,18222,2,0
54,32657,26067,1,0
19,37843,16018,1,0
69,41491,41599,0,1
65,66431,7379,3,1
63,83475,27489,3,1
31,62180,17394,3,1
76,38540,19417,4,1
50,91515,32849,2,1
52,80635,40207,0,1
75,27943,29290,3,0
56,28911,20115,1,0
75,60254,37752,4,0
64,83000,49499,2,0
68,89305,29241,3,0
37,22479,43197,4,0
19,30112,29443,2,1
68,90267,41533,1,1
58,82612,17361,4,1
36,96897,29296,0,0
76,66809,13845,2,1
54,52205,18747,4,1
35,92604,22557,4,0
33,26557,6667,2,0
21,56098,36034,4,0
29,58790,19143,4,0
46,54826,8321,2,0
24,42074,46599,1,0
31,52401,30057,0,0
72,31565,32879,2,1
29,84702,9126,3,0
52,69926,24177,4,0
22,31112,14299,0,1
34,99297,11185,0,0
75,28885,39388,2,0
59,21376,34667,3,1
49,25939,47678,3,0
27,61949,13457,1,0
60,22846,20942,3,1
34,92353,7123,2,0
22,27430,22894,0,0
62,46328,41620,0,1
59,31151,48898,3,1
26,79797,35604,4,1
66,47619,41190,1,1
50,54484,13431,3,0
53,47664,40775,2,0
53,26780,37338,1,0
35,88867,31580,3,1
26,48604,36583,1,1
79,37762,18913,4,1
74,43765,34565,2,0
46,83726,19860,3,0
78,57043,37924,0,1
67,79051,44110,2,0
31,30556,34695,4,0
42,99091,12598,4,1
32,30004,42529,0,1
23,78956,37453,2,0
73,40810,15975,3,0
59,82000,47646,0,0
46,96724,45691,3,1
32,20247,25554,1,0
46,40762,36444,3,0
21,65995,33434,1,1
35,79423,23798,3,0
67,99347,16441,1,0
74,89277,7155,2,0
66,81969,25141,4,0
61,49052,37860,2,0
56,69214,17468,0,0
33,54319,39911,2,1
28,91842,29807,2,0
31,88541,22986,4,0
20,88858,40719,2,0
68,60765,15258,0,0
67,44870,6310,2,0
79,32466,45735,2,0
59,65284,35926,2,0
55,70034,11246,2,0
62,53161,21542,4,0
59,88275,25162,4,1
35,80811,21761,0,0
75,73565,24679,0,0
37,81314,13905,0,0
75,73626,17379,2,0
65,98730,18421,3,0
42,89767,33647,2,1
74,71929,15974,3,0
55,86937,7500,0,0
30,28086,13113,2,1
21,82582,32580,0,0
72,86065,35760,4,0
31,60779,37023,0,0
50,43462,16805,2,0
45,67769,47489,4,0
69,75878,12731,4,0
54,36956,38713,3,0
25,64555,33216,1,1
61,65602,46661,4,1
51,25605,34774,1,0
61,96213,40252,0,0
22,36938,45396,0,0
71,79502,16460,4,0
22,72545,16294,3,0
48,63534,15059,0,1
62,35009,36856,1,1
26,50246,12817,4,0
59,48185,33381,4,0
49,66642,8033,3,1
50,29185,17971,4,0
79,84366,5389,2,1
20,39843,35995,1,0
47,37505,14435,2,0
67,48022,24731,2,0
29,81609,5011,1,0
46,74261,14708,4,0
20,36439,23004,4,1
43,94385,31333,2,0
74,90272,27537,1,0
78,55377,29836,0,0
47,23909,13511,1,0
26,34867,17473,2,0
43,84685,15468,1,0
19,20794,39695,1,0
79,78527,7832,0,1
20,35369,28362,3,1
63,43807,25500,3,1
21,30856,5015,0,1
42,26795,15719,1,1
68,51063,8866,2,1
30,80951,20986,0,0
56,58260,33677,3,0
61,30149,7345,3,0
52,46328,30516,0,1
72,89098,13450,1,0
40,53623,20349,4,0
26,62255,6063,2,1
19,56389,21659,4,1
78,24206,48751,2,1
71,83565,40334,4,1
58,40897,26306,4,0
61,99687,39698,2,0
48,24370,19940,2,0
61,44045,8582,3,1
64,72584,6331,1,0
19,68671,13066,1,1
49,35326,31132,3,0
35,87777,18236,4,1
30,50639,5479,2,0
63,80874,25893,0,0
22,59766,8046,4,0
75,41278,33170,1,0
59,91980,6488,2,1
61,88551,18720,3,0
27,59583,32400,4,1
73,90400,23476,0,0
60,29676,35492,4,1
42,24234,34966,3,0
51,41340,33946,0,0
54,28526,31510,4,0
47,92378,35199,3,0
24,54626,29039,4,1
23,21207,46103,2,0
71,82420,24188,4,0
72,72097,47846,3,0
20,84414,12990,1,0
30,25429,32170,3,1
20,73591,13975,4,0
43,27591,9273,2,0
74,58660,32405,1,0
79,97313,11461,3,1
41,60459,45326,1,1
70,98084,33094,2,0
23,82099,13732,0,0
60,82848,12375,1,1
77,98405,18660,3,0
75,24661,29273,2,0
66,64802,5412,3,0
59,38782,31359,2,0
29,69179,43145,3,1
66,21898,34163,2,0
53,98455,47687,4,0
19,60068,10727,3,0
28,87963,20907,2,0
56,96303,18288,0,0
51,78654,39195,2,0
43,56123,24894,0,1
35,76198,39405,1,0
38,72872,29755,2,0
53,24902,24780,1,0
57,46850,9677,1,0
69,68554,12122,4,0
63,63034,6294,2,0
61,84843,47542,4,1
39,28280,45555,4,0
70,66814,13555,1,0
76,77465,7116,3,0
47,66973,15547,1,0
67,57729,17710,1,0
60,52800,7561,0,1
78,94423,32692,3,0
77,98871,43807,1,1
47,91713,45168,3,0
25,61206,45636,0,0
51,23926,36086,3,0
74,80445,35555,2,0
64,63056,40310,0,0
26,95690,44488,3,0
68,88495,22267,4,0
37,54161,6172,3,0
57,79251,44806,0,0
42,38407,26979,4,0
36,98561,19685,3,1
22,91600,33544,3,1
28,76714,31738,0,0
32,26639,48635,4,1
25,22478,31670,4,0
36,84546,29688,3,0
40,93465,11542,2,0
44,82876,30367,0,1
57,61941,31939,0,0
49,49974,20765,1,0
43,64183,5143,4,0
44,28418,10801,4,1
79,77148,32151,1,1
36,99919,26636,3,1
67,51708,25869,3,0
59,52924,12337,0,0
46,43382,29535,3,0
56,46649,37285,2,0
77,50373,47980,2,0
58,94501,13116,2,0
50,42791,25114,1,1
36,78896,18998,2,0
54,43115,35279,1,0
36,37341,46834,0,0
50,36637,37981,0,0
64,44269,34789,2,0
33,43877,19905,1,1
40,60273,35938,2,1
24,76035,17300,3,0
43,32405,23202,1,0
49,82309,8494,1,1
29,61767,5485,1,0
25,29973,45312,1,1
22,78565,24399,3,1
59,43091,49683,2,1
45,39584,41247,0,0
70,94607,11929,4,0
22,90624,33603,4,0
66,36550,9937,1,0
43,22063,38431,1,1
22,93839,44084,0,1
39,31631,18074,4,0
32,21125,5236,1,0
30,55409,28070,3,0
45,70581,16476,4,0
50,42485,24727,3,0
60,98330,44318,0,0
40,94398,23339,0,0
50,21690,27539,4,0
60,35740,5228,2,1
35,68643,26444,4,0
67,29156,32988,3,0
70,57214,28199,2,1
47,83389,21092,3,0
43,95694,40654,3,1
33,22808,17451,3,0
30,82987,18991,1,0
56,90938,17669,2,0
50,87500,11874,1,0
43,82167,34253,1,1
65,80734,28989,3,0
18,37206,24203,0,0
66,29629,7989,4,0
55,52337,47046,0,0
19,83829,12138,3,0
66,89401,39761,4,0
23,89830,33917,4,0
63,66939,40813,3,0
67,32965,11193,1,0
55,32228,21157,4,0
59,68419,23376,4,0
41,69229,24983,4,1
35,32822,39073,4,1
44,50070,27747,2,0
58,88723,36626,1,0
25,27135,43235,2,0
45,99044,9459,2,1
27,59441,10087,3,1
34,59884,19898,1,1
72,38043,46001,0,0
79,95043,19758,1,0
46,23062,20121,0,0
75,72214,22666,4,0
23,73409,36999,0,0
31,30868,43877,0,0
39,88089,39888,0,1
71,37428,49105,4,1
23,91493,32258,4,0
43,90114,18893,2,1
56,58389,25880,0,1
29,54734,36712,1,0
52,96084,34943,3,0
31,85107,10306,2,1
39,31679,33300,0,0
68,67743,29107,2,1
40,44717,43646,0,0
65,45579,15709,0,0
24,84102,37481,2,0
57,54782,19914,0,0
67,90160,36175,0,1
42,43103,33412,3,0
30,73077,21151,1,0
38,48534,10009,4,1
58,58636,25246,3,1
27,70486,6345,4,1
70,53435,15628,4,0
72,53152,48793,1,1
76,78952,44900,3,0
26,39638,26026,0,0
32,36396,34289,1,0
69,60494,34432,0,0
19,46783,24607,0,0
42,25403,24860,0,0
30,84052,10097,0,0
51,43838,32114,3,0
68,58919,18473,4,0
75,97895,47395,4,0
51,67995,29831,3,1
52,42614,27106,4,0
55,95593,15609,1,0
20,20100,9746,0,0
59,81720,35384,0,0
73,90514,21459,0,0
76,30988,36288,2,0
23,97167,41379,1,1
72,97229,13001,2,1
65,58148,41160,3,1
66,33823,15184,2,0
36,44696,17949,4,1
20,31629,42879,4,0
35,23856,49338,1,1
56,51051,11119,2,1
26,86611,40162,2,0
69,53469,39184,0,0
29,93721,12843,1,0
22,92372,31805,0,1
20,66072,13431,1,0
28,63406,23161,1,0
74,55017,44082,2,1
47,30705,43532,0,1
21,39606,33836,3,1
22,93654,41926,0,0
18,55319,9146,3,0
44,77254,24015,4,1
45,65318,35762,1,0
46,22214,49866,0,0
35,94070,48970,1,1
29,69869,10440,0,1
30,55228,24773,4,0
58,64696,17268,0,0
19,23255,30790,4,1
54,47841,24945,1,0
62,25334,26925,2,0
33,97817,12658,3,1
65,60522,30191,1,0
41,59708,42426,2,0
52,85150,12421,1,0
39,50697,14322,1,0
53,30722,27014,0,0
28,85480,10355,4,1
72,36029,14713,4,0
75,85550,45780,0,0
63,97042,25835,0,0
46,28208,40432,1,0
52,95507,42630,4,1
65,28127,29879,1,0
71,67782,49939,2,1
32,35646,15086,2,0
77,42713,39283,0,0
48,52267,5583,4,0
59,23864,36860,2,1
58,96197,31622,4,0
60,52559,45676,4,0
33,95858,35173,3,0
27,92246,49525,2,1
66,51362,49262,2,1
49,52380,21255,1,0
68,84994,9459,1,0
19,61284,26949,4,0
41,99922,6968,0,1
40,98874,40299,1,1
19,75277,34621,1,0
55,35316,44157,4,1
48,44463,13955,2,0
68,95739,32254,1,0
57,24888,33387,0,1
43,31325,36084,4,0
46,39088,5901,2,1
20,94922,35905,3,0
75,96803,31094,0,0
31,35419,43733,2,0
42,73749,41024,4,1
65,65854,43274,3,0
18,22904,35999,0,0
70,98966,49946,1,0
20,83556,6693,1,0
71,40700,39897,0,0
43,47633,41779,1,0
35,44055,6365,4,0
26,38642,13387,0,0
55,73014,11203,0,0
40,78274,37918,1,0
38,23646,10180,0,0
